txn_id_normalized,user_id_normalized,merchant_id_normalized,amount_numeric,amount_abs,amount_percentile,negative_amount_flag,amount_missing_flag,amount_iqr_anomaly_flag,transaction_date,transaction_hour,transaction_day,transaction_week,transaction_month,day_of_week,weekend_flag,success_flag,failed_flag,pending_flag,missing_utr_flag,kyc_match_flag,merchant_match_flag,referential_integrity_issue_flag,timestamp_invalid_flag,duplicate_txn_id_flag,has_chargeback,chargeback_count,total_disputed_amount,max_dispute_severity,dispute_after_7_days_flag,chargeback_report_delay_hours,invalid_chargeback_delay_flag,user_transaction_count,user_total_transaction_amount,user_avg_transaction_amount,merchant_transaction_count,merchant_total_transaction_amount,merchant_avg_transaction_amount,user_amount_mean,user_amount_std,user_amount_zscore,user_relative_amount_anomaly,merchant_amount_mean,merchant_amount_std,merchant_amount_zscore,merchant_relative_amount_anomaly
TXN00003157,USR95672,MCH7098,23407.65,23407.65,93.75,False,False,False,2026-01-16,18,16,3,1,4,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,2.0,25822.850000000002,12911.425000000001,2.0,32606.690000000002,16303.345000000001,12911.425000000001,14843.903748719542,,False,16303.345000000001,10047.004482234992,,False
TXN00007472,USR90777,MCH7739,968.71,968.71,5.7700000000000005,False,False,False,2026-03-25,9,25,13,3,2,False,False,False,True,False,True,False,True,False,False,False,0.0,0.0,,False,,False,1.0,968.71,968.71,2.0,5141.2,2570.6,968.71,,,False,2570.6,2265.414563429837,,False
TXN00016729,USR24157,MCH8872,19736.68,19736.68,79.465,False,False,False,2026-02-20,3,20,8,2,4,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,19736.68,19736.68,6.0,42267.16,7044.526666666668,19736.68,,,False,7044.526666666668,6898.258977538221,1.8399067612075612,False
TXN00010863,USR88549,MCH5280,2712.57,2712.57,12.93,False,False,False,2026-01-26,5,26,5,1,0,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,2712.57,2712.57,6.0,73208.07,12201.345000000001,2712.57,,,False,12201.345000000001,8138.028499337539,-1.1659795736488778,False
TXN00018058,USR96684,MCH9267,10644.04,10644.04,43.72,False,False,False,2026-01-30,7,30,5,1,4,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,2.0,28294.65,14147.325,5.0,62153.95,12430.789999999999,14147.325,4954.3931598582285,,False,12430.789999999999,7583.933751517085,-0.23559673100290177,False
TXN00001635,USR17425,MCH9450,23180.17,23180.17,92.755,False,False,False,2026-01-25,18,25,4,1,6,True,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,23180.17,23180.17,1.0,23180.17,23180.17,23180.17,,,False,23180.17,,,False
TXN00006419,USR10881,MCH7729,19050.74,19050.74,76.815,False,False,False,2026-03-23,9,23,13,3,0,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,2.0,39829.740000000005,19914.870000000003,4.0,45250.66,11312.665,19914.870000000003,1222.0643656534603,,False,11312.665,6917.468072011609,,False
TXN00001079,USR23295,MCH8732,5464.0,5464.0,23.53,False,False,False,2026-03-24,16,24,13,3,1,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,5464.0,5464.0,3.0,18586.019999999997,6195.339999999999,5464.0,,,False,6195.339999999999,3703.2627960624127,,False
TXN00014638,USR48448,MCH6858,10230.57,10230.57,42.1,False,False,False,2026-01-24,18,24,4,1,5,True,True,False,False,False,False,False,True,False,False,True,2.0,11829.79,"P2,P4",True,272.68638888888887,False,1.0,10230.57,10230.57,3.0,16224.96,5408.32,10230.57,,,False,5408.32,4723.928884149294,,False
TXN00008534,USR15977,MCH4159,19685.85,19685.85,79.29,False,False,False,2026-01-14,2,14,3,1,2,False,True,False,False,False,True,False,True,False,False,True,1.0,652.86,HIGH,True,4821.2275,False,1.0,19685.85,19685.85,3.0,25212.46,8404.153333333334,19685.85,,,False,8404.153333333334,24283.97728111343,,False
TXN00000819,USR94390,MCH8434,1378.49,1378.49,7.51,False,False,False,2026-02-24,6,24,9,2,1,False,True,False,False,True,True,False,True,False,False,False,0.0,0.0,,False,,False,2.0,15220.08,7610.04,3.0,11661.93,3887.31,7610.04,8812.742524606061,,False,3887.31,2624.546006969586,,False
TXN00003767,USR15234,MCH1361,14906.09,14906.09,60.724999999999994,False,False,False,2026-01-19,11,19,4,1,0,False,False,True,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,14906.09,14906.09,3.0,28312.78,9437.593333333332,14906.09,,,False,9437.593333333332,7753.884383045271,,False
TXN00001285,USR10951,MCH1704,8168.0,8168.0,33.894999999999996,False,False,False,2026-01-07,21,7,2,1,2,False,True,False,False,False,False,True,True,False,False,True,1.0,420.0,P4,False,146.13916666666665,False,1.0,8168.0,8168.0,4.0,42681.6,10670.4,8168.0,,,False,10670.4,5595.011278201322,,False
TXN00018004,USR85263,MCH5100,17920.95,17920.95,72.455,False,False,False,2026-01-22,2,22,4,1,3,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,17920.95,17920.95,2.0,37741.95,18870.975,17920.95,,,False,18870.975,1343.5382395935003,,False
TXN00000093,USR21555,MCH1922,-19022.02,19022.02,0.49500000000000005,True,False,False,2026-02-14,0,14,7,2,5,True,True,False,False,False,True,True,False,False,False,False,0.0,0.0,,False,,False,1.0,-19022.02,-19022.02,1.0,-19022.02,-19022.02,-19022.02,,,False,-19022.02,,,False
TXN00014079,USR80063,MCH1396,8156.22,8156.22,33.85,False,False,False,2026-02-23,15,23,9,2,0,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,8156.22,8156.22,4.0,49428.729999999996,12357.182499999999,8156.22,,,False,12357.182499999999,5229.9788491501895,,False
TXN00011892,USR88179,MCH8136,1400.41,1400.41,7.59,False,False,False,2026-03-27,9,27,13,3,4,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,1400.41,1400.41,4.0,30123.07,7530.7675,1400.41,,,False,7530.7675,9314.027596689399,,False
TXN00013737,USR20646,MCH6736,22739.04,22739.04,91.22,False,False,False,2026-01-15,0,15,3,1,3,False,True,False,False,False,True,False,True,False,False,False,0.0,0.0,,False,,False,1.0,22739.04,22739.04,4.0,52959.4,13239.85,22739.04,,,False,13239.85,12170.316736543877,,False
TXN00000206,USR12850,MCH1616,240.0,240.0,2.895,False,False,False,2026-02-14,1,14,7,2,5,True,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,240.0,240.0,1.0,240.0,240.0,240.0,,,False,240.0,,,False
TXN00017093,USR64168,MCH5391,24056.98,24056.98,96.33500000000001,False,False,False,2026-03-14,0,14,11,3,5,True,True,False,False,False,True,True,False,False,False,False,0.0,0.0,,False,,False,1.0,24056.98,24056.98,4.0,58777.380000000005,14694.345000000001,24056.98,,,False,14694.345000000001,7108.563942543762,,False
TXN00019042,USR78840,MCH5825,8264.89,8264.89,34.339999999999996,False,False,False,2026-03-23,4,23,13,3,0,False,False,False,True,False,False,True,True,False,False,True,1.0,1241.09,MEDIUM,False,59.37833333333333,False,1.0,8264.89,8264.89,1.0,8264.89,8264.89,8264.89,,,False,8264.89,,,False
TXN00018971,USR51150,MCH8749,12542.0,12542.0,51.285000000000004,False,False,False,2026-03-18,12,18,12,3,2,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,2.0,27159.73,13579.865,2.0,26745.68,13372.84,13579.865,1467.762758912352,,False,13372.84,1174.9851961620625,,False
TXN00013914,USR95507,MCH3029,22203.82,22203.82,88.985,False,False,False,2026-01-08,21,8,2,1,3,False,False,True,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,2.0,39808.92,19904.46,4.0,68400.43,17100.1075,19904.46,3251.7860967782008,,False,17100.1075,8875.386803654907,,False
TXN00008831,USR14733,MCH6605,8582.67,8582.67,35.67,False,False,False,2026-02-21,9,21,8,2,5,True,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,8582.67,8582.67,2.0,30200.5,15100.25,8582.67,,,False,15100.25,9217.250029851639,,False
TXN00017908,USR84928,MCH8976,10710.11,10710.11,44.045,False,False,False,2026-03-29,14,29,13,3,6,True,True,False,False,False,True,True,False,False,False,False,0.0,0.0,,False,,False,2.0,34068.369999999995,17034.184999999998,4.0,41511.04,10377.76,17034.184999999998,8943.59263446463,,False,10377.76,9429.380234695527,,False
TXN00008944,USR66555,MCH7050,23232.0,23232.0,92.97,False,False,False,2026-01-18,22,18,3,1,6,True,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,2.0,43949.96,21974.98,1.0,23232.0,23232.0,21974.98,1777.6947321742286,,False,23232.0,,,False
TXN00019215,USR82677,MCH6111,12687.89,12687.89,51.949999999999996,False,False,False,2026-03-29,2,29,13,3,6,True,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,12687.89,12687.89,2.0,22517.93,11258.965,12687.89,,,False,11258.965,2020.805114613974,,False
TXN00007290,USR64891,MCH6222,21063.18,21063.18,84.54,False,False,False,2026-04-02,6,2,14,4,3,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,21063.18,21063.18,2.0,38001.229999999996,19000.614999999998,21063.18,,,False,19000.614999999998,2916.907396276062,,False
TXN00009745,USR72749,MCH6034,6641.59,6641.59,28.08,False,False,False,2026-03-31,4,31,14,3,1,False,False,True,False,False,True,True,False,False,False,False,0.0,0.0,,False,,False,1.0,6641.59,6641.59,2.0,9189.49,4594.745,6641.59,,,False,4594.745,2894.675959075558,,False
TXN00019444,USR37693,MCH4182,5523.94,5523.94,23.765,False,False,False,2026-01-31,23,31,5,1,5,True,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,5523.94,5523.94,1.0,5523.94,5523.94,5523.94,,,False,5523.94,,,False
TXN00012259,USR71334,MCH6216,13342.38,13342.38,54.495000000000005,False,False,False,2026-02-17,20,17,8,2,1,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,13342.38,13342.38,1.0,13342.38,13342.38,13342.38,,,False,13342.38,,,False
TXN00018568,USR71060,MCH5867,18940.84,18940.84,76.36500000000001,False,False,False,2026-03-23,0,23,13,3,0,False,True,False,False,False,True,False,True,False,False,False,0.0,0.0,,False,,False,1.0,18940.84,18940.84,4.0,41150.13,10287.5325,18940.84,,,False,10287.5325,10142.972619166352,,False
TXN00001547,USR27841,MCH8507,20152.0,20152.0,81.07,False,False,False,2026-01-14,23,14,3,1,2,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,20152.0,20152.0,3.0,49754.89,16584.963333333333,20152.0,,,False,16584.963333333333,4706.880303516687,,False
TXN00007046,USR42309,MCH4111,9582.64,9582.64,39.519999999999996,False,False,False,2026-01-05,1,5,2,1,0,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,9582.64,9582.64,4.0,63344.09,15836.0225,9582.64,,,False,15836.0225,6637.776023460342,,False
TXN00018787,USR86465,MCH5301,3612.56,3612.56,16.275000000000002,False,False,False,2026-03-30,8,30,14,3,0,False,False,True,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,3612.56,3612.56,2.0,19641.3,9820.65,3612.56,,,False,9820.65,8779.565074432789,,False
TXN00001522,USR31856,MCH9129,23361.56,23361.56,93.585,False,False,False,2026-03-20,18,20,12,3,4,False,False,False,True,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,23361.56,23361.56,2.0,28034.45,14017.225,23361.56,,,False,14017.225,13214.885288357595,,False
TXN00005755,USR48591,MCH2143,22755.8,22755.8,91.295,False,False,False,2026-02-27,1,27,9,2,4,False,True,False,False,False,False,False,True,False,False,True,1.0,740.85,P3,True,1438.848611111111,False,2.0,35063.8,17531.9,1.0,22755.8,22755.8,17531.9,7387.710228480812,,False,22755.8,,,False
TXN00005749,USR35487,MCH5332,24640.16,24640.16,98.58,False,False,False,2026-03-31,1,31,14,3,1,False,False,False,True,False,True,False,True,False,False,False,0.0,0.0,,False,,False,2.0,39074.44,19537.22,2.0,28325.53,14162.765,19537.22,7216.646955976162,,False,14162.765,14817.274107340054,,False
TXN00005242,USR67537,MCH6988,10524.21,10524.21,43.325,False,False,False,2026-02-06,3,6,6,2,4,False,False,False,True,False,True,False,True,False,False,False,0.0,0.0,,False,,False,1.0,10524.21,10524.21,5.0,61763.47,12352.694,10524.21,,,False,12352.694,4258.809983449603,-0.4293415313446181,False
TXN00010181,USR95736,MCH7354,16986.12,16986.12,68.805,False,False,False,2026-11-03,11,3,45,11,1,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,2.0,30103.66,15051.83,3.0,28602.949999999997,9534.316666666666,15051.83,2735.4991515626525,,False,9534.316666666666,6561.899735079264,,False
TXN00017950,USR28519,MCH7927,6596.73,6596.73,27.925,False,False,False,2026-03-27,1,27,13,3,4,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,2.0,16173.74,8086.87,4.0,36307.119999999995,9076.779999999999,8086.87,2107.3761978346442,,False,9076.779999999999,2958.3927161326424,,False
TXN00011027,USR91166,MCH2247,3743.12,3743.12,16.75,False,False,False,2026-03-12,16,12,11,3,3,False,True,False,False,False,False,False,True,False,False,True,2.0,5066.5,MEDIUM,False,,False,1.0,3743.12,3743.12,3.0,21859.239999999998,7286.413333333333,3743.12,,,False,7286.413333333333,6563.525264378384,,False
TXN00016614,USR68278,MCH6201,1199.83,1199.83,6.734999999999999,False,False,False,2026-01-08,11,8,2,1,3,False,True,False,False,False,True,False,True,False,False,False,0.0,0.0,,False,,False,1.0,1199.83,1199.83,2.0,3748.12,1874.06,1199.83,,,False,1874.06,953.5052101588119,,False
TXN00006862,USR33086,MCH5534,22726.0,22726.0,91.135,False,False,False,2026-01-09,0,9,2,1,4,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,22726.0,22726.0,3.0,59536.76,19845.586666666666,22726.0,,,False,19845.586666666666,5266.7748549784565,,False
TXN00008703,USR78244,MCH2062,8081.24,8081.24,33.525,False,False,False,2026-02-03,19,3,6,2,1,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,8081.24,8081.24,3.0,46967.24,15655.746666666666,8081.24,,,False,15655.746666666666,6853.229482377877,,False
TXN00005444,USR24282,MCH2842,23833.15,23833.15,95.48,False,False,False,2026-06-03,6,3,23,6,2,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,23833.15,23833.15,3.0,55927.850000000006,18642.61666666667,23833.15,,,False,18642.61666666667,6105.2665818810365,,False
TXN00007531,USR82030,MCH8807,-2125.37,2125.37,1.9449999999999998,True,False,False,2026-03-17,4,17,12,3,1,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,2.0,555.6500000000001,277.82500000000005,3.0,22816.71,7605.57,277.82500000000005,3398.63096202721,,False,7605.57,14824.298812567831,,False
TXN00013555,USR97145,MCH1080,20075.22,20075.22,80.72,False,False,False,2026-03-12,0,12,11,3,3,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,20075.22,20075.22,6.0,88850.1,14808.35,20075.22,,,False,14808.35,7706.66782455297,0.683417284863385,False
TXN00012760,USR95487,MCH1546,8141.51,8141.51,33.79,False,False,False,2026-01-11,18,11,2,1,6,True,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,8141.51,8141.51,7.0,63855.920000000006,9122.274285714286,8141.51,,,False,9122.274285714286,7416.24456763857,-0.1322454076007601,False
TXN00010174,USR55782,MCH2103,6068.0,6068.0,25.915,False,False,False,2026-02-11,20,11,7,2,2,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,6068.0,6068.0,6.0,58524.52,9754.086666666666,6068.0,,,False,9754.086666666666,8140.575880768305,-0.4528041652894432,False
TXN00014651,USR98167,MCH5950,5468.77,5468.77,23.544999999999998,False,False,False,2026-03-17,20,17,12,3,1,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,5468.77,5468.77,1.0,5468.77,5468.77,5468.77,,,False,5468.77,,,False
TXN00006275,USR56271,MCH3765,14775.75,14775.75,60.199999999999996,False,False,False,2026-03-10,0,10,11,3,1,False,True,False,False,False,True,True,False,False,False,False,0.0,0.0,,False,,False,1.0,14775.75,14775.75,6.0,70761.3,11793.550000000001,14775.75,,,False,11793.550000000001,4339.49163934671,0.6872233542196557,False
TXN00003084,USR77083,MCH7576,14693.77,14693.77,59.870000000000005,False,False,False,2026-03-27,15,27,13,3,4,False,True,False,False,False,True,True,False,False,False,False,0.0,0.0,,False,,False,1.0,14693.77,14693.77,2.0,36852.770000000004,18426.385000000002,14693.77,,,False,18426.385000000002,5278.714756117249,,False
TXN00017218,USR76782,MCH4755,21552.65,21552.65,86.44500000000001,False,False,False,2026-01-02,2,2,1,1,4,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,2.0,35978.91,17989.455,2.0,33388.25,16694.125,17989.455,5039.118694380002,,False,16694.125,6870.991948128743,,False
TXN00017317,USR62863,MCH1700,12470.63,12470.63,51.015,False,False,False,2026-04-01,1,1,14,4,2,False,True,False,False,False,False,False,True,False,False,True,1.0,8056.19,MEDIUM,False,,False,1.0,12470.63,12470.63,2.0,32524.17,16262.085,12470.63,,,False,16262.085,5361.927082127285,,False
TXN00008231,USR37691,MCH4485,5083.0,5083.0,22.005,False,False,False,2026-02-01,8,1,5,2,6,True,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,5083.0,5083.0,1.0,5083.0,5083.0,5083.0,,,False,5083.0,,,False
TXN00016469,USR80974,MCH4316,18238.81,18238.81,73.72999999999999,False,False,False,2026-03-17,9,17,12,3,1,False,True,False,False,False,False,False,True,False,False,True,2.0,13428.48,"H,P1",False,,False,1.0,18238.81,18238.81,3.0,20272.510000000002,6757.503333333334,18238.81,,,False,6757.503333333334,9943.833018581585,,False
TXN00005589,USR46047,MCH8683,-23214.6,23214.6,0.165,True,False,False,2026-02-12,3,12,7,2,3,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,-23214.6,-23214.6,4.0,27857.660000000003,6964.415000000001,-23214.6,,,False,6964.415000000001,20349.79291337793,,False
TXN00015900,USR43557,MCH4068,1797.76,1797.76,9.19,False,False,False,2026-01-26,14,26,5,1,0,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,1797.76,1797.76,4.0,61486.81,15371.7025,1797.76,,,False,15371.7025,9833.954881597316,,False
TXN00003978,USR75655,MCH3316,13751.22,13751.22,56.245,False,False,False,2026-02-23,15,23,9,2,0,False,False,False,True,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,13751.22,13751.22,2.0,37363.97,18681.985,13751.22,,,False,18681.985,6973.154735874574,,False
TXN00003910,USR88525,MCH4208,8137.03,8137.03,33.77,False,False,False,2026-06-02,5,2,23,6,1,False,True,False,False,False,True,True,False,False,False,False,0.0,0.0,,False,,False,1.0,8137.03,8137.03,4.0,41907.22,10476.805,8137.03,,,False,10476.805,5699.009810990562,,False
TXN00014519,USR99130,MCH4089,23907.0,23907.0,95.76,False,False,False,2026-02-16,19,16,8,2,0,False,True,False,False,False,True,True,False,False,False,False,0.0,0.0,,False,,False,1.0,23907.0,23907.0,5.0,69222.21,13844.442000000001,23907.0,,,False,13844.442000000001,6689.002151559677,1.5043436632254197,False
TXN00004897,USR47151,MCH2371,3687.61,3687.61,16.53,False,False,False,2026-03-16,11,16,12,3,0,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,3687.61,3687.61,2.0,9276.76,4638.38,3687.61,,,False,4638.38,1344.591828697467,,False
TXN00019912,USR30976,MCH7407,2570.03,2570.03,12.325,False,False,False,2026-01-08,13,8,2,1,3,False,True,False,False,False,False,False,True,False,False,True,1.0,2124.72,L,True,1403.4288888888889,False,1.0,2570.03,2570.03,5.0,72642.56,14528.511999999999,2570.03,,,False,14528.511999999999,7817.393774674524,-1.529727469881468,False
TXN00006950,USR27037,MCH4732,512.84,512.84,4.045,False,False,False,2026-02-12,6,12,7,2,3,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,2.0,6886.89,3443.445,1.0,512.84,512.84,3443.445,4144.501336958404,,False,512.84,,,False
TXN00008092,USR60910,MCH3469,11088.57,11088.57,45.6075,False,False,False,2026-01-30,2,30,5,1,4,False,True,False,False,False,False,True,True,False,False,True,1.0,2596.26,M,True,638.2069444444444,False,2.0,27304.71,13652.355,5.0,72508.81999999999,14501.764,13652.355,3625.7395180087055,,False,14501.764,8136.977722365965,-0.4194670449469481,False
TXN00001863,USR70986,MCH7012,4443.94,4443.94,19.535,False,False,False,2026-03-22,0,22,12,3,6,True,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,4443.94,4443.94,3.0,18231.96,6077.32,4443.94,,,False,6077.32,2144.5598710224904,,False
TXN00008058,USR39464,MCH2073,5869.76,5869.76,25.06,False,False,False,2026-03-04,2,4,10,3,2,False,True,False,False,False,True,False,True,False,False,False,0.0,0.0,,False,,False,1.0,5869.76,5869.76,3.0,23901.4,7967.133333333334,5869.76,,,False,7967.133333333334,5873.113893577524,,False
TXN00003843,USR98252,MCH2917,11895.15,11895.15,48.78,False,False,False,2026-01-02,13,2,1,1,4,False,True,False,False,False,True,True,False,False,False,False,0.0,0.0,,False,,False,1.0,11895.15,11895.15,3.0,12412.980000000001,4137.660000000001,11895.15,,,False,4137.660000000001,17636.566750031026,,False
TXN00019344,USR52494,MCH4543,19661.0,19661.0,79.21000000000001,False,False,False,2026-10-03,11,3,40,10,5,True,True,False,False,False,True,False,True,False,False,False,0.0,0.0,,False,,False,1.0,19661.0,19661.0,3.0,22561.37,7520.456666666666,19661.0,,,False,7520.456666666666,10538.315041107537,,False
TXN00011279,USR53877,MCH1684,20420.46,20420.46,82.065,False,False,False,2026-02-19,20,19,8,2,3,False,False,True,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,20420.46,20420.46,5.0,38547.05,7709.410000000001,20420.46,,,False,7709.410000000001,18832.171843056232,0.6749646353023694,False
TXN00014121,USR20361,MCH2917,16565.8,16565.8,67.16499999999999,False,False,False,2026-03-16,1,16,12,3,0,False,True,False,False,False,True,True,False,False,False,False,0.0,0.0,,False,,False,1.0,16565.8,16565.8,3.0,12412.980000000001,4137.660000000001,16565.8,,,False,4137.660000000001,17636.566750031026,,False
TXN00006356,USR88512,MCH3158,24210.79,24210.79,96.925,False,False,False,2026-03-28,0,28,13,3,5,True,True,False,False,False,False,False,True,False,False,True,1.0,-344.33,P4,True,960.0,False,1.0,24210.79,24210.79,3.0,35116.18,11705.393333333333,24210.79,,,False,11705.393333333333,11602.06154024505,,False
TXN00004233,USR81068,MCH6134,8971.95,8971.95,37.169999999999995,False,False,False,2026-03-12,14,12,11,3,3,False,True,False,False,False,True,False,True,False,False,False,0.0,0.0,,False,,False,1.0,8971.95,8971.95,5.0,21745.87,4349.174,8971.95,,,False,4349.174,14307.937675406964,0.3230917064970032,False
TXN00017834,USR31163,MCH3679,11796.36,11796.36,48.39,False,False,False,2026-01-17,4,17,3,1,5,True,True,False,False,False,True,True,False,False,False,False,0.0,0.0,,False,,False,1.0,11796.36,11796.36,7.0,64169.07,9167.01,11796.36,,,False,9167.01,7067.715672528147,0.37202260558105793,False
TXN00013634,USR16079,MCH1898,-16529.07,16529.07,0.715,True,False,False,2026-07-01,0,1,27,7,2,False,True,False,False,False,True,False,True,False,False,False,0.0,0.0,,False,,False,1.0,-16529.07,-16529.07,8.0,85421.93,10677.74125,-16529.07,,,False,10677.74125,12426.933794203895,-2.189342254538256,False
TXN00012854,USR63060,MCH1689,13192.59,13192.59,53.945,False,False,False,2026-01-31,13,31,5,1,5,True,False,True,False,False,True,False,True,False,False,False,0.0,0.0,,False,,False,1.0,13192.59,13192.59,2.0,18345.39,9172.695,13192.59,,,False,9172.695,5684.990028315792,,False
TXN00011370,USR76044,MCH8816,23043.97,23043.97,92.25999999999999,False,False,False,2026-01-14,4,14,3,1,2,False,True,False,False,False,True,False,True,False,False,False,0.0,0.0,,False,,False,1.0,23043.97,23043.97,2.0,23568.38,11784.19,23043.97,,,False,11784.19,15923.733585337328,,False
TXN00017220,USR80812,MCH9595,8874.58,8874.58,36.725,False,False,False,2026-03-16,0,16,12,3,0,False,True,False,False,False,True,True,False,False,False,False,0.0,0.0,,False,,False,1.0,8874.58,8874.58,4.0,17017.43,4254.3575,8874.58,,,False,4254.3575,8851.135465721803,,False
TXN00012243,USR25647,MCH7207,21391.51,21391.51,85.81,False,False,False,2026-02-15,15,15,7,2,6,True,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,21391.51,21391.51,4.0,57559.51,14389.8775,21391.51,,,False,14389.8775,9393.582346266607,,False
TXN00018546,USR98095,MCH8661,16957.7,16957.7,68.66,False,False,False,2026-03-16,5,16,12,3,0,False,True,False,False,False,False,True,True,False,False,True,1.0,7492.62,HIGH,False,,False,2.0,31632.34,15816.17,2.0,25181.03,12590.515,15816.17,1614.3672078557602,,False,12590.515,6176.132256392345,,False
TXN00004351,USR57022,MCH1995,19612.29,19612.29,79.035,False,False,False,2026-12-02,13,2,49,12,2,False,True,False,False,False,True,True,False,False,False,False,0.0,0.0,,False,,False,1.0,19612.29,19612.29,2.0,36560.84,18280.42,19612.29,,,False,18280.42,1883.548617317854,,False
TXN00011786,USR40814,MCH7496,21771.55,21771.55,87.26,False,False,False,2026-01-31,3,31,5,1,5,True,False,False,True,True,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,21771.55,21771.55,3.0,32836.74,10945.58,21771.55,,,False,10945.58,9376.516808212951,,False
TXN00007032,USR29415,MCH5246,7114.36,7114.36,29.880000000000003,False,False,False,2026-03-07,18,7,10,3,5,True,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,7114.36,7114.36,2.0,24743.170000000002,12371.585000000001,7114.36,,,False,12371.585000000001,7434.8388954468965,,False
TXN00016505,USR30387,MCH7280,5983.0,5983.0,25.509999999999998,False,False,False,2026-02-10,21,10,7,2,1,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,5983.0,5983.0,3.0,38455.31,12818.436666666666,5983.0,,,False,12818.436666666666,6482.886578371809,,False
TXN00019078,USR56011,MCH9577,2705.53,2705.53,12.889999999999999,False,False,False,2026-01-23,7,23,4,1,4,False,True,False,False,False,True,False,True,False,False,False,0.0,0.0,,False,,False,1.0,2705.53,2705.53,4.0,39051.71,9762.9275,2705.53,,,False,9762.9275,8220.365317528474,,False
TXN00004159,USR11587,MCH1555,23941.21,23941.21,95.895,False,False,False,2026-01-17,0,17,3,1,5,True,False,True,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,23941.21,23941.21,3.0,39066.17,13022.056666666665,23941.21,,,False,13022.056666666665,10324.613629963755,,False
TXN00013658,USR29689,MCH6152,9859.39,9859.39,40.58,False,False,False,2026-03-25,22,25,13,3,2,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,9859.39,9859.39,4.0,39301.240000000005,9825.310000000001,9859.39,,,False,9825.310000000001,3937.9156014910563,,False
TXN00017612,USR76532,MCH6300,9046.79,9046.79,37.464999999999996,False,False,False,2026-03-31,19,31,14,3,1,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,9046.79,9046.79,1.0,9046.79,9046.79,9046.79,,,False,9046.79,,,False
